id,lat,lng,name,address,phone,leader,distance,worktime,image
1699724,48.75645432271529,44.4883340095545,УВО ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, им Землячки, 19",+7 (844) 254 77 97,,927502,"понедельник - пятница, с 09:00 до 18:00",
1699817,48.766391,44.475473,ОМОН ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, 51-й Гвардейской, 2",+7 (844) 293 71 31,,926074,"понедельник - пятница, с 09:00 до 18:00",
1699842,48.746957,44.447877,СОБР ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, Ангарская, 150",+7 (844) 278 67 87,,926921,"понедельник - пятница, с 09:00 до 18:00",
1699924,48.71136207290901,44.4992171250348,БСТМ ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, Голубинская, 5а",+7 (844) 230 40 45,,932228,Понедельник - пятница с 09:00 до 18:00,
1699959,48.71115657621298,44.49924508200073,ОПБ ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, Голубинская, 5а",+7 (844) 230 46 72,,932249,"Понедельник - пятница, с 09:00 до 18:00.",
1699992,48.7124488058199,44.49998537168883,ООД ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, Голубинская, 5",+7 (844) 230 45 88,,932152,Понедельник-пятница с 09:00 до 18:00,
1700018,48.712257,44.501497,ГСУ ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, Голубинская, 8",,,932226,Понедельник - пятница с 09:00 до 18:00,
1700047,48.71110653696661,44.49762979090109,ИЦ ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, им Скосырева, 4",+7 (844) 239 53 05,,932194,Понедельник - пятница с 09:00 до 18:00,
1700077,48.71015845669818,44.49840322675769,Тыл ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, им Скосырева, 2а",,,932314,"Понедельник - пятница, с 09:00 до 18:00.",
1700109,48.71017401460772,44.49844785105132,"ФКУ ""ЦХ и СО ГУ МВД по Волгоградской области""","Волгоградская обл, Волгоград, им Скосырева, 2а",,,932314,"Понедельник - пятница, с 09:00 до 18:00.",
1700133,48.71017046441067,44.49842639337918,ЦФО ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, им Скосырева, 2а",,,932314,"Понедельник - пятница, с 09:00 до 18:00.",
1700151,48.71202989987888,44.49911097154999,ЦИТСиЗИ ГУ МВД России по Волгоградской области,"Волгоградская обл, Волгоград, Голубинская, 5а",+7 (844) 330 49 89,,932160,"Понедельник - пятница, с 09:00 до 18:00.",
1700185,48.71047494714796,44.49963668451691,"ФКУЗ ""МСЧ ГУ МВД России по Волгоградской области""","Волгоградская обл, Волгоград, Голубинская, 5а",,,932329,"понедельник - пятница, с 09:00 до 18:00",
1700424,56.01571582823603,45.04531901062301,Отдел МВД России по Лысковскому району,"Нижегородская обл, Лысково, Крылова, 34",+7 (831) 495 93 96,,501513,,
1702948,48.351097,40.274088,Отдел МВД России по Каменскому району,"Ростовская обл, Старая Станица, Кинопрокатный, 4",+7 (863) 657 48 11,,851404,с 8.00 ч. до 18.00 ч.,
1706749,46.306522,44.27257,Управление МВД России по г.Элисте,"Калмыкия респ, Элиста, Ю.Клыкова, 4",,,1163831,,
1706857,46.080704,41.933861,"МО МВД России ""Городовиковский""","Калмыкия респ, Городовиковск, Ленина, 17",,,1127370,,
1706884,47.771928,44.508109,"МО МВД России ""Сарпинский""","Калмыкия респ, Садовое, Дорожная, 2",,,1024035,,
1706910,46.09573,43.518641,"МО МВД России ""Приютненский""  ","Калмыкия респ, Приютное, Канукова, 1",,,1164044,,
1706944,45.392093,47.352759,"МО МВД России ""Лаганский"" ","Калмыкия респ, Лагань, Советская, 72",,,1359276,,
1706958,47.950037,44.67374,"МО МВД России ""Малодербетовский""  ","Калмыкия респ, Малые Дербеты, Маяковского, 15",,,1012296,,
1706980,46.416485,44.253652,Отдел МВД России по Целинному району,"Калмыкия респ, Троицкое, Чкалова, 20",,,1152032,,
1706999,46.171579,45.343407,"МО МВД России ""Яшкульский""  ","Калмыкия респ, Яшкуль, 200 лет МВД России, 1",,,1211360,,
1708969,58.310604,82.857637,"МО МВД России ""Колпашевский""","Томская обл, Колпашево, Портовая, 70/1",,,2730493,Круглосуточно,
1709030,60.732801,77.604047,"МО МВД России ""Стрежевской""","Томская обл, Стрежевой, 4-й, 441",,,2394245,Круглосуточно,
1709065,56.74143,85.388326,ОП № 12 (по обслуживанию Александровского района) МО МВД России «Стрежевской»,"Томская обл, Александровское, Лебедева, 2",,,2924169,Круглосуточно,
1709083,59.056677,80.860745,МО МВД России «Каргасокский»,"Томская обл, Каргасок, Пушкина, 17",,,2599958,Круглосуточно,
1709173,58.703198,81.489871,ОП № 10 (по обслуживанию Парабельского района) МО МВД России «Каргасокский»,"Томская обл, Парабель, Шишкова, 28/10 в",,,2643310,Круглосуточно,
1709232,57.581389,83.767613,МО МВД России «Молчановский»,"Томская обл, Молчаново, Димитрова, 47",,,2803282,Круглосуточно,
1709239,51.612177,39.250233,Отдел полиции №7 УМВД России по городу Воронежу (Южный район),"Воронежская (обл), Воронеж (г),  ул. Волгодонская 20",+7 (473) 268 72 55,,482842,,
1709269,57.343104,83.924153,ОП № 11 (по обслуживанию Кривошеинского района) МО МВД России «Молчановский»,"Томская обл, Кривошеино, Коммунистическая, 34",,,2819691,Круглосуточно,
1709308,56.555391,84.092453,МО МВД России «Шегарский»,"Томская обл, Мельниково, Ленина, 11",,,2855627,Круглосуточно,
1709326,56.27201,83.955837,ОП № 6 (по обслуживанию Кожевниковского района) МО МВД России «Шегарский»,"Томская обл, Кожевниково, Гагарина, 8",,,2857660,Круглосуточно,
1709370,57.79017,82.649579,МО МВД России «Чаинский»,"Томская обл, Подгорное, 60 лет ВЛКСМ, 7",,,2733145,Круглосуточно,
1709445,57.021775,82.073219,ОП № 13 (по обслуживанию Бакчарского района) МО МВД России «Чаинский»,"Томская обл, Бакчар, Ленина, 56",,,2722993,Круглосуточно,
1709469,57.561944,79.567854,ПП № 14 (по обслуживанию г. Кедровый) МО МВД России «Чаинский»,"Томская обл, Кедровый, 1-й, 29",,,2562271,Круглосуточно,
1711604,43.00966,47.448717,Участковый пункт №3 ОП по Кировскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Ш.Аэропорта, 20",+7 (872) 299 28 94,,1599955,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1711744,42.986404,47.453559,Участковый пункт №4 ОП по Кировскому району УМВД г.Махачкала нет номера телефона,"Дагестан респ, Махачкала, А.Акушинского, 28",,,1602472,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1711844,42.977665,47.510296,Участковый пункт №5 ОП по Кировскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Котрова, 37",+7 (872) 260 85 69,,1605249,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1711896,42.97157,47.403523,Участковый пункт №6 ОП по Кировскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Научный, 37/3, а",+7 (872) 260 73 55,,1602315,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712017,42.977665,47.510296,Участковый пункт №7 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Котрова, 37",+7 (872) 267 26 92,,1605249,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712084,42.981655,47.497702,Участковый пункт №8 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Коркмасова, 16",+7 (872) 267 88 90,,1604425,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712194,42.984913,47.504646,Участковый пункт №9 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, М.Ярагского, 93,а",+7 (872) 264 35 40,,1604327,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712287,42.971405,47.481586,Участковый пункт №10 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Ф.Энгельса, 37",+7 (872) 263 61 51,,1604925,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712635,42.95594,47.499373,Участковый пункт №11 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, Юсупа Акаева, 1",+7 (872) 262 33 00,,1607085,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712695,42.97717,47.476699,Участковый пункт №12 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, И.Шамиля, 26",+7 (872) 263 27 70,,1604179,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712735,52.721655,58.657796,Отдел МВД России по городу Сибаю,"Башкортостан респ, Сибай, Цеткин, 1/1",+7 (347) 755 45 02,,1438537,,
1712750,42.986404,47.453559,Участковый пункт №13 ОП по Советскому району УМВД г.Махачкала,"Дагестан респ, Махачкала, А.Акушинского, Радиозавод",+7 (872) 266 21 24,,1602472,"с 10:00ч до 13:00ч
с 16:00ч до 19:00ч",
1712824,55.711803,58.952506,"Отдел полиции по Белокатайскому району межмуниципального отдела МВД России ""Кигинский""","Башкортостан респ, Новобелокатай, Ленина, 7",+7 (347) 502 10 02,,1366494,,
1713563,48.02903508524703,40.12250967413016,"Отдел полиции дислокация г. Зверево МО МВД России ""Красносулинский""",  ,,,883607,,
1713568,55.844763,55.394217,Отдел МВД России по Бураевскому району,"Башкортостан (респ), Бураево (с),  120",+7 (347) 562 13 02,,1144516,,
1713663,55.410019,58.604014,"Межмуниципальный отдел МВД России ""Кигинский""","Башкортостан респ, Верхние Киги, Ленина, 103",+7 (347) 483 70 72,,1350714,,
1713818,54.370394,56.16993,"Межмуниципальный отдел МВД России ""Кармаскалинский""","Башкортостан респ, Кармаскалы, Кирова, 32",+7 (347) 652 10 83,,1224445,,
1713863,56.094535,54.265124,"Межмуниципальный отдел МВД России ""Нефтекамский""","Башкортостан респ, Нефтекамск, Трактовая, 2",+7 (347) 832 29 02,,1071797,,
1714168,53.336333,58.511497,Отдел МВД России по Абзелиловскому району,"Башкортостан респ, Аскарово, Рауфа Давлетова, 1/2",+7 (347) 722 22 01,,1405063,,
1714213,54.056714,54.932411,Отдел МВД России по Альшеевскому району,"Башкортостан респ, Раевский, Ленина, 144",+7 (347) 543 19 91,,1156616,,
1714359,55.029002,55.972381,Отдел МВД России по Благовещенскому району,"Башкортостан респ, Благовещенск, Советская, 16",+7 (347) 662 25 04,,1195249,,
1714394,53.890967,56.465314,Отдел МВД России по Гафурийскому району,"Башкортостан респ, Красноусольский, Калмыкова, 23",+7 (347) 402 12 02,,1257725,,
1714436,55.537862,58.24122,Отдел МВД России по Дуванскому району,"Башкортостан респ, Месягутово, Коммунистическая, 28",+7 (347) 983 13 02,,1325735,,
1714510,55.83024,56.911471,Отдел МВД России по Караидельскому району,"Башкортостан респ, Караидель, Ленина, 29",+7 (347) 442 11 02,,1238504,,
1714604,56.125119,54.176209,Отдел МВД России по Краснокамскому району,"Башкортостан респ, Николо-Березовка, Карла Маркса, 10",+7 (347) 597 72 02,,1066015,,
1714646,52.71549700334223,56.62461660900729,Отдел МВД России по Кугарчинскому району,"Башкортостан (респ), Мраково (с),  100",+7 (347) 892 12 91,,1312373,,
1714797,52.758397,55.792781,Отдел МВД России по городу Кумертау,"Башкортостан респ, Кумертау, Советская, 19",+7 (347) 614 42 02,,1258956,,
1714851,52.703538,55.829918,Отдел МВД России по Куюргазинскому району,"Башкортостан респ, Ермолаево, Мира, 4",+7 (347) 576 21 02,,1263626,,
1714898,55.949415,58.278599,Отдел МВД России по Мечетлинскому району,"Башкортостан респ, Большеустьикинское, Трактовая, 7",+7 (347) 702 00 02,,1320998,,
1714948,55.536599,55.95782,Отдел МВД России по Мишкинскому району,"Башкортостан респ, Мишкино, Мира, 4",+7 (347) 492 17 59,,1184240,,
1715058,53.641112,54.788932,Отдел МВД России по Миякинскому району,"Башкортостан респ, Киргиз-Мияки, Губайдуллина, 119",+7 (347) 882 10 03,,1161708,,
1715176,55.181596,58.158818,Отдел МВД России по Салаватскому району,"Башкортостан респ, Малояз, Советская, 65",+7 (347) 772 11 62,,1327927,,
1715305,53.617137,55.959625,Отдел МВД России по Стерлитамакскому району,"Башкортостан респ, Стерлитамак, Богдана Хмельницкого, 40",+7 (347) 327 00 02,,1235554,,
1715400,56.29002,55.856202,Отдел МВД России по Татышлинскому району,"Башкортостан респ, Верхние Татышлы, М.Джалиля, 4",+7 (347) 782 17 95,,1167789,,
1715512,56.262147,54.928818,Отдел МВД России по Янаульскому району,"Башкортостан респ, Янаул, Ломоносова, 22",+7 (347) 605 17 15,,1111083,,
1715559,56.090357,56.57251,"Отдел полиции по Аскинскому району межмуниципального отдела МВД России ""Балтачевский""","Башкортостан респ, Аскино, Пионерская, 20",+7 (347) 712 16 02,,1214015,,
1715619,54.071606,53.676252,"Отделение полиции по Ермекеевскому району межмуниципального отдела МВД России ""Белебеевский""","Башкортостан респ, Ермекеево, Ленина, 5",+7 (347) 412 22 02,,1077733,,
1715681,53.17861428325492,55.1857404483244,"Отделение полиции по Федоровскому району межмуниципального отдела МВД России ""Стерлибашевский""","Башкортостан (респ), Федоровка (с),  54",+7 (347) 462 29 32,,1203889,,
1716238,51.733529,36.19377,УМВД России по Курской области,"Курская обл, Курск, Серафима Саровского, 2",+7 (471) 236 82 65,,449328,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716261,51.055355,35.710781,МО МВД России «Беловский»,"Курская обл, Белая, Советская, 2",+7 (471) 492 12 02,,528417,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716287,51.336579,35.498231,Большесолдатское  ОП МО МВД России «Беловский»,"Курская обл, Большое Солдатское, Мира, 2",+7 (471) 362 12 02,,500159,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716305,51.336028,34.647697,МО МВД России «Глушковский»,"Курская обл, Глушково, Горького, 20",+7 (471) 322 12 02,,514236,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716321,51.418226,34.90343,"Кореневское ОП МО МВД России ""Глушковский""","Курская обл, Коренево, Октябрьская, 1, А",+7 (471) 472 12 02,,500601,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716335,52.126934,35.074002,МО МВД России «Дмитриевский»,"Курская обл, Дмитриев, Комсомольская, 16",+7 (471) 502 10 02,,421704,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716355,51.921309,34.564172,"Хомутовское ОП МО МВД России ""Дмитриевский""","Курская обл, Хомутовка, Советская, 13",+7 (471) 372 12 02,,454235,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716373,52.328764,35.355246,МО МВД России «Железногорский»,"Курская обл, Железногорск, Автолюбителей, 7",+7 (471) 482 64 55,,394923,"С 9.00 до 18.00
""Дежурная часть"" - круглосуточно",
1716397,52.087617,36.375346, МО МВД России «Золотухинский»,"Курская обл, Золотухино, Кирова, 23",+7 (471) 512 15 02,,408932,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716411,52.319704,36.299825,"Поныровское ОП МО МВД России ""Золотухинский""","Курская обл, Поныри, Ленина, 3",+7 (471) 352 12 02,,383843,"С 9.00 до 18.00 час
""дежурная часть"" - круглосуточно",
1716418,51.827334,38.134849,МО МВД России «Касторенский»,"Курская обл, Касторное, 50 лет Октября, 17",+7 (471) 572 12 02,,442086,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716430,51.520837,38.038226,"Горшеченское ОП МО МВД России ""Касторенский""","Курская обл, Горшечное, Кирова, 24",+7 (471) 332 12 02,,474753,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716448,51.720124,36.17884, ОМВД России по Курскому р-ну,"Курская обл, Курск, Чумаковская, 38",+7 (471) 256 67 02,,450923,"С 9.00 до 18.00  час
""Дежурная часть"" - круглосуточно",
1716458,51.660367,35.641,МО МВД России «Курчатовский»,"Курская обл, Курчатов, Молодежная, 5",+7 (471) 314 23 02,,463001,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716476,51.689169,35.28242,МО МВД России «Льговский»,"Курская обл, Льгов, Ленина, 33",+7 (471) 402 12 02,,464991,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716492,51.456062,37.126823,МО МВД России «Мантуровский»,"Курская обл, Мантурово, Коммунистическая, 12",+7 (471) 552 12 02,,477088,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716498,51.613922,37.12287,"Тимское ОП МО МВД России ""Мантуровский""","Курская обл, Тим, Кирова, 63",+7 (471) 532 12 02,,459558,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716505,51.210046,36.269174,ОМВД России по Обоянскому р-ну,"Курская обл, Обоянь, Шмидта, 8",+7 (471) 412 12 02,,506629,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716522,51.65754,35.935028,О МВД России «Октябрьский»,"Курская обл, Прямицыно, Октябрьская, 110",+7 (471) 422 12 02,,459985,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716534,51.419855,36.108951,"Медвенское ОП МО МВД России ""Октябрьский""","Курская обл, Медвенка, Советская, 18",+7 (471) 464 11 02,,484595,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716548,51.236366,36.696521,МО МВД России «Пристенский»,"Курская обл, Пристень, Коммунистическая, 8",+7 (471) 342 12 02,,501808,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716559,51.416339,36.755046,"Солнцевское ОП МО МВД России ""Пристенский""","Курская обл, Солнцево, Октябрьская, 10",+7 (471) 542 22 02,,481695,"С 9.00 до 18.00 час
""Дежурная часть"" - круглосуточно",
1716564,51.571185,34.683109,  ОМВД России по Рыльскому р-ну,"Курская обл, Рыльск, Ленина, 56",+7 (471) 522 12 02,,488544,С 9.00 до 18.00 час,
1716571,51.840635,37.724382,МО МВД России «Советский»,"Курская обл, Кшенский, Свердлова, 53",+7 (471) 582 12 02,,436898,"С 9.00 до 18.00 час.
""дежурная часть"" - круглосуточно",
1716582,51.887642,37.268541," Черемисиновское ОП МО МВД России ""Советский""","Курская обл, Черемисиново, Комсомольская, 2",+7 (471) 592 13 02,,429456,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716591,51.19158,35.273679, ОМВД России по Суджанскому р-ну,"Курская обл, Суджа, Р.Люксембург, 34",+7 (471) 432 12 02,,519030,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716597,52.095115,35.855949,МО МВД России «Фатежский»,"Курская обл, Фатеж, К.Маркса, 56",+7 (471) 442 12 02,,412875,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716610,51.837102,35.287298,"Конышевское ОП МО МВД России ""Фатежский""","Курская обл, Конышевка, Ленина, 10",+7 (471) 562 12 02,,448946,"С 9.00 до 18.00 час.
""дежурная часть"" - круглосуточно",
1716614,51.872025,36.906861,МО МВД России «Щигровский»,"Курская обл, Щигры, Комсомольская, 32",+7 (471) 454 22 02,,430873,"С 9.00 до 18.00 час.
""Дежурная часть"" - круглосуточно",
1716959,61.78809171732382,34.37439827531078,МВД по Республике Карелия,"Карелия респ, Петрозаводск, Карла Маркса, 18",+7 (814) 271 54 20,,686672,круглосуточно,
1716964,55.037779,44.495119,Отдел МВД России по Лукояновскому району,"Нижегородская обл, Лукоянов, Коммунистическая, 30",+7 (831) 964 16 18,,478926,,
1716969,61.76606570775443,34.3529069693594,УМВД России по городу Петрозаводску,"Карелия респ, Петрозаводск, Курганский, 6",+7 (814) 278 05 81,,684571,круглосуточно,
1716992,61.799361,34.329927,Отдел полиции №1 УМВД России по Петрозаводску,"Карелия респ, Петрозаводск, Мурманская, 37",+7 (814) 273 91 54,,688449,круглосуточно,
1716994,61.772509,34.386674,Отдел полиции №2 УМВД России по Петрозаводску,"Карелия респ, Петрозаводск, Калинина, 69",+7 (814) 256 12 91,,684839,круглосуточно,
1716996,61.762844,34.446825,Отдел МВД России по Прионежскому району,"Карелия респ, Петрозаводск, Онежской Флотилии, 24",+7 (814) 257 96 16,,683050,круглосуточно,
1716997,62.207594,34.265482,Отдел МВД России по Кондопожскому району,"Карелия респ, Кондопога, Советов, 39",+7 (814) 512 09 02,,733258,круглосуточно,
1716999,62.09117507829195,32.37045372935435,Отдел МВД России по Суоярвскому району,"Карелия респ, Суоярви, Ленина, 9",+7 (814) 575 90 10,,751513,круглосуточно,
1717001,64.95503,34.606213,Межмуниципальный отдел МВД России «Кемский»,"Карелия респ, Кемь, Пролетарский, 21",+7 (814) 585 72 00,,1029723,круглосуточно,
1717003,64.530061,34.757705,Отдел полиции по Беломорскому району межмуниципального отдела МВД России «Кемский»,"Карелия респ, Беломорск, Школьный, 7",+7 (814) 375 90 11,,982016,круглосуточно,
1717004,66.07476,33.041114,Отдел полиции по Лоухскому району межмуниципального отдела МВД России «Кемский»,"Карелия респ, Лоухи, Советская, 23",+7 (814) 395 90 70,,1164933,круглосуточно,
1717008,64.589709,30.615007,Межмуниципальный отдел МВД России «Костомукшский»,"Карелия респ, Костомукша, Надежды, 2",+7 (814) 592 25 02,,1041123,круглосуточно,
1717009,65.20249563021528,31.19413911295363,Отделение полиции по Калевальскому району межмуниципального отдела МВД России «Костомукшский»,"Карелия респ, Калевала, Полевая, 4",+7 (814) 544 01 00,,1094859,круглосуточно,
1717015,63.96133436551263,32.00199913122173,Отделение полиции по Муезерскому району межмуниципального отдела МВД России «Костомукшский»,"Карелия респ, Муезерский, Октябрьская, 19",+7 (814) 553 44 00,,952129,круглосуточно,
1717018,62.915641,34.464072,Межмуниципальный отдел МВД России «Медвежьегорский»,"Карелия респ, Медвежьегорск, М.Горького, 33",+7 (814) 345 65 33,,807835,круглосуточно,
1717025,61.808381,36.545173,Отдел полиции по Пудожскому району межмуниципального отдела МВД России «Медвежьегорский»,"Карелия респ, Пудож, Ленина, 33",+7 (814) 525 17 85,,672742,круглосуточно,
1717035,60.977248,32.952819,Межмуниципальный отдел МВД России «Олонецкий»,"Карелия респ, Олонец, Школьная, 16а",+7 (814) 364 14 18,,625739,круглосуточно,
1717041,61.69327136209466,33.61729525119729,Отделение полиции по Пряжинскому району межмуниципального отдела МВД России «Олонецкий»,"Карелия респ, Пряжа, М.Мелентьевой, 9",+7 (814) 563 29 60,,687441,круглосуточно,
1717057,61.71434545903074,30.70241424392649,Межмуниципальный отдел МВД России «Сортавальский»,"Карелия респ, Сортавала, Лесная, 2",+7 (814) 304 41 50,,753953,круглосуточно,
1717070,61.521011,30.202258,Отделение полиции по Лахденпохскому району межмуниципального отдела МВД России «Сортавальский»,"Карелия респ, Лахденпохья, Бусалова, 19а",+7 (814) 504 01 00,,750310,круглосуточно,
1717129,61.580393,31.462819,Отдел полиции по Питкярантскому району межмуниципального отдела МВД России «Сортавальский»,"Карелия респ, Питкяранта, Садовая, 13",+7 (814) 334 01 61,,720992,круглосуточно,
1717136,63.74037,34.309428,Отдел МВД России по Сегежскому району,"Карелия респ, Сегежа, Гражданская, 1а",+7 (814) 314 33 33,,899151,круглосуточно,
1717195,52.027607,113.505406,Отдел уголовного розыска,"Забайкальский (край), Чита г, Амурская, 56",,,4763997,,
1717207,52.027607,113.505406,Отдел по экономической безопасности и противодействия коррупции,"Забайкальский (край), Чита г, Амурская, 56",,,4763997,,
1717265,52.027607,113.505406,Отделение по борьбе с незаконным оборотом наркотиков,"Забайкальский (край), Чита г, Амурская, 56",,,4763997,,
1717279,52.027607,113.505406,Отделение по противодействию экстремизму,"Забайкальский (край), Чита г, Амурская, 56",,,4763997,,
1717423,49.794969,129.87201,"МОМВД России ""Бурейский""","Амурская (обл), Бурейский р-н, Новобурейский, Горького, 22",,,,Круглосуточно,
1717436,49.418296,130.089717,"ОП по Архаринскому району МО МОВД России ""Бурейский""","Амурская обл, Архара, Первомайская, 114",+7 (416) 482 12 57,,5834601,Круглосуточно,
1717446,50.263883,130.266774,"ОП пгт Талакан МО МВД России ""Бурейский""","Амурская (обл), Талакан (пгт),  2",+7 (416) 342 75 03,,5777430,Круглосуточно,
1717452,51.092497,128.382172,ОМВД России по Серышевскому району,"Амурская (обл), Серышевский р-н, Серышево, Украинская, 57А",,,,Круглосуточно,
1717793,49.78557896256832,129.403200314213,"МОМВД России ""Райчихинский""","Амурская обл, Райчихинск, Пионерская, 15",+7 (416) 472 33 86,,5770768,Круглосуточно,
1717822,50.361174,127.998798,ОМВД России по Ивановскому району,"Амурская (обл), Ивановский р-н, Ивановка, Галушкина, д. 1",,,,Круглосуточно,
1717834,50.100908,128.063495,ОМВД России по Тамбовскому району,"Амурская (обл), Тамбовский р-н, Тамбовка, Северная, 84",,,,Круглосуточно,
1717851,53.456396,125.801725,ОМВД России по Магдагачинскому району,"Амурская обл, Магдагачи, Интернациональный, 2",+7 (416) 539 73 25,,5312024,Круглосуточно,
1717865,51.762413,128.122002,МОМВД России по ЗАТО Углегорск,"Амурская обл, Углегорск, Сосновая, 204",+7 (416) 439 13 17,,5554059,Круглосуточно,
1717883,53.97591039353902,123.9288446515085,ОМВД России по Сковородинскому району,"Амурская обл, Сковородино, Победы, 14",+7 (416) 542 25 80,,5180662,Круглосуточно,
1717892,51.658803,128.917703,МОМВД России Мазановский,"Амурская обл, Новокиевский Увал, Школьная, 7",+7 (416) 442 11 02,,5601967,Круглосуточно,
1717901,52.454201,130.865636,"ОП пгт Февральск МОМВД России ""Мазановский""","Амурская обл, Февральск, Юбилейная, 1",+7 (416) 553 10 02,,5637954,Круглосуточно,
1717921,53.068764,132.943844,"ОП по Селемджинскому району МОМВД России ""Мазановский""","Амурская обл, Экимчан, Цыпенко, 9",+7 (416) 462 12 19,,5691329,Круглосуточно,
1718032,52.53748840529752,85.18374490433423,Линейный пункт полиции (ЛПП) на станции Бийск,"Алтайский край, Бийск, Сибирская, 145",+7 (385) 440 54 72,,3089546,Дежурная комната полиции в вокзале ст. Бийск работает в круглосуточном режиме,
1718049,53.390707,83.933316,Линейный отдел полиции (ЛОП) на станции Алтайская,"Алтайский край, Новоалтайск, Черепановых, 6",,,2973594,"Дежурная комната полиции работает в круглосуточном режиме.
Руководство, сотрудники оперативных подразделений с 08.00-17.00 ",
1718114,51.9702534649876,85.84144424618283,Линейный пункт полиции (ЛПП) в аэропорту Горно-Алтайска,"Алтай респ, Майма, 2-я Пушкинская",+7 (388) 442 26 69,,3157749,"График работы 
Пн. 8-00 – 17-00
Вт. 8-00 – 17-00
Ср. 3-30 – 16-00
Чт. 8-00 – 17-00
Пт. 3-30 – 16-00
Сб. 8-00 – 17-00
Вс. 3-30 – 16-00",
1718178,53.774126,81.29235,Линейный пункт полиции (ЛПП) на станции Камень-на-Оби,"Алтайский край, Камень-на-Оби, Гвардейская, 4",+7 (385) 846 31 02,,2796922,"Начальник ЛПП ст Камень-на-Оби, с 08:00 до 17:00
о/у УР ЛПП ст Камень-на-Оби, с08:00  до 17:00
Дежурная комната ЛПП ст Камень-на-Оби (ж.д. вокзал), с  20:00 до 08:00",
1718335,56.837588,60.592983,Главное управление МВД России по Свердловской области,"Свердловская обл, Екатеринбург, Ленина, 17",+7 (343) 358 83 38,,1451129,Круглосуточно,
1718369,56.425482,61.909329,"Межмуниципальный отдел МВД России ""Каменск-Урасльский""","Свердловская обл, Каменск-Уральский, Мичурина, 32",+7 (343) 933 23 15,,1536134,,
1718396,56.43902,61.895477,"Отдел полиции №22 ММО МВД России ""Каменск-Уральский""","Свердловская обл, Каменск-Уральский, Зои Космодемьянской, 4",+7 (343) 931 58 01,,1535091,,
